priority,queue_reason,item_id,policy,route_decision,mass_nominal_kg,material,availability_class,confidence,active_recipe_id,recipe_exists,current_process_ids,process_paths,current_machine_ids,decision_machine_ids,machine_selection_statuses,machine_risk_flags,machine_evidence_sources,reasoning_brief,item_path,worker_task,worker_decision,worker_notes
60,usable_unreviewed_needs_leaf_check,ebf3_power_electronics_cold_plate_port_interface_set,sensitivity_flag,lunar_candidate_flagged,0.3,aluminum,local_derived,medium,recipe_ebf3_power_electronics_cold_plate_port_interface_set,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Architecture assumes lunar vacuum conduction cold plate baseline; aluminum port and remote-interface proxy machining are Ready but thermal interface performance is flagged.,kb/items/parts/ebf3_power_electronics_cold_plate_port_interface_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Aluminum port and folded remote-interface proxy machining is local but leak tightness and thermal contact affect electronics cooling.
60,usable_unreviewed_needs_leaf_check,ebf3_power_electronics_cooling_plate_set,sensitivity_flag,lunar_candidate_flagged,2.0,aluminum,local_derived,medium,recipe_ebf3_power_electronics_cooling_plate_set,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Aluminum plate is a local candidate but electronics cooling performance should be flagged,kb/items/parts/ebf3_power_electronics_cooling_plate_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Aluminum plate machining is local but spreading resistance and flatness affect electronics thermal output.
60,usable_unreviewed_needs_leaf_check,ebf3_power_input_gland_body,sensitivity_flag,lunar_candidate_flagged,0.5,steel,local_derived,medium,recipe_ebf3_power_input_gland_body,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"The metal gland body is locally machinable, but cable retention, grounding, and compatibility with the separate seal make it a flagged interface item",kb/items/parts/ebf3_power_input_gland_body.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The gland body is machinable but cable retention grounding and seal compatibility are functional interface gaps.
60,usable_unreviewed_needs_leaf_check,ebf3_rotary_axis_table_hub,sensitivity_flag,lunar_candidate_flagged,1.4,steel,local_derived,medium,recipe_ebf3_rotary_axis_table_hub,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"Ready CNC can proxy the hub, but rotary accuracy remains a simulation sensitivity",kb/items/parts/ebf3_rotary_axis_table_hub.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The hub is machinable but bearing-seat tolerance and rotary runout are precision-motion core risks.
60,usable_unreviewed_needs_leaf_check,ebf3_rotary_axis_table_plate,sensitivity_flag,lunar_candidate_flagged,3.0,steel,local_derived,medium,recipe_ebf3_rotary_axis_table_plate,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Local machining is plausible but rotary build-table accuracy and heat exposure are critical,kb/items/parts/ebf3_rotary_axis_table_plate.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The table plate is machinable but balance runout flatness and heat exposure directly affect build output.
60,usable_unreviewed_needs_leaf_check,ebf3_spool_retaining_ring,import_until_gap_resolved,route_gap,0.03,steel,local_derived,high,recipe_ebf3_spool_retaining_ring,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"A small retaining ring is locally plausible, but if it relies on snap-ring spring temper or fatigue properties the route is not fully clean",kb/items/parts/ebf3_spool_retaining_ring.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,Definition is ambiguous between a rigid CNC collar and a spring snap ring needing forming heat treatment and fatigue validation.
60,usable_unreviewed_needs_leaf_check,ebf3_spool_support_shaft,sensitivity_flag,lunar_candidate_flagged,0.5,steel,local_derived,medium,recipe_ebf3_spool_support_shaft,True,steel_shaft_machining_v1,kb/processes/steel_shaft_machining_v1.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Steel shaft machining is Ready but spool bearing seats and runout should be flagged,kb/items/parts/ebf3_spool_support_shaft.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Steel machining route already has a concrete CNC/lathe-style machine; labor_bot is handling only. Keep performance flags for alignment, seal, preload, wear, fatigue, or cleanliness as applicable."
60,usable_unreviewed_needs_leaf_check,ebf3_substrate_clamp_jaw_set,sensitivity_flag,lunar_candidate_flagged,0.55,steel,local_derived,medium,recipe_ebf3_substrate_clamp_jaw_set,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"Local steel machining is plausible, but clamp contact and thermal behavior affect build quality",kb/items/parts/ebf3_substrate_clamp_jaw_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Jaw machining is local but grip force flatness thermal behavior and substrate protection affect EBF build quality.
60,usable_unreviewed_needs_leaf_check,ebf3_tank_side_bushing_central_conductor,sensitivity_flag,lunar_candidate_flagged,0.25,aluminum,local_derived,medium,recipe_ebf3_tank_side_bushing_central_conductor,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Aluminum conductor can be local but bushing HV field control and sealing interface require flags,kb/items/parts/ebf3_tank_side_bushing_central_conductor.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Field-radius conductor geometry is CNC scope but HV withstand cleanliness and seal-interface behavior remain core gaps.
60,usable_unreviewed_needs_leaf_check,ebf3_tank_side_bushing_field_grading_shield,sensitivity_flag,lunar_candidate_flagged,0.12,aluminum,local_derived,medium,recipe_ebf3_tank_side_bushing_field_grading_shield,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,The shield is manufacturable metal but field grading performance is the central risk,kb/items/parts/ebf3_tank_side_bushing_field_grading_shield.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Shield geometry and polishing are CNC scope but corona control and HV oil or vacuum qualification remain core gaps.
60,usable_unreviewed_needs_leaf_check,ebf3_tank_side_bushing_mounting_flange,sensitivity_flag,lunar_candidate_flagged,0.3,steel,local_derived,medium,recipe_ebf3_tank_side_bushing_mounting_flange,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"The flange body can be local, but bushing sealing and HV geometry make it flagged",kb/items/parts/ebf3_tank_side_bushing_mounting_flange.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The flange body is machinable but bushing sealing HV clearance and oil compatibility are functional gaps.
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feed_drive_roll_body,import_until_gap_resolved,route_gap,0.22,hardened_steel,local_derived,medium,,False,steel_shaft_machining_v0,kb/processes/steel_shaft_machining_v0.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Drive roll body is locally machinable steel but surface hardness and wire grip are flagged,kb/items/parts/ebf3_wire_feed_drive_roll_body.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Base CNC machining is available, but the working surface needs hardness, groove/orifice geometry, wear finish, and vacuum cleanliness that are not closed by shaft machining alone."
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feed_encoder_target,import_until_gap_resolved,route_gap,0.08,steel,local_derived,medium,recipe_ebf3_wire_feed_encoder_target,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Small target is local machinable but encoder resolution and mounting assumptions are flagged,kb/items/parts/ebf3_wire_feed_encoder_target.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,Definition is ambiguous between a simple CNC index target and an optical magnetic or encoded target needing another process route.
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feed_motor_mount_clamp_alignment_pin_set,sensitivity_flag,lunar_candidate_flagged,0.04,steel,local_derived,medium,recipe_ebf3_wire_feed_motor_mount_clamp_alignment_pin_set,True,steel_shaft_machining_v0,kb/processes/steel_shaft_machining_v0.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Alignment pins are simple steel parts but motor positioning tolerance keeps the route flagged,kb/items/parts/ebf3_wire_feed_motor_mount_clamp_alignment_pin_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Steel machining route already has a concrete CNC/lathe-style machine; labor_bot is handling only. Keep performance flags for alignment, seal, preload, wear, fatigue, or cleanliness as applicable."
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feed_pressure_arm_pivot_pin,sensitivity_flag,lunar_candidate_flagged,0.04,steel,local_derived,medium,recipe_ebf3_wire_feed_pressure_arm_pivot_pin,True,steel_shaft_machining_v0,kb/processes/steel_shaft_machining_v0.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Small pivot pin is locally machinable but wire-feed wear and retention are flagged,kb/items/parts/ebf3_wire_feed_pressure_arm_pivot_pin.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Steel machining route already has a concrete CNC/lathe-style machine; labor_bot is handling only. Keep performance flags for alignment, seal, preload, wear, fatigue, or cleanliness as applicable."
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feeder_feedthrough_flange,sensitivity_flag,lunar_candidate_flagged,0.08,steel,local_derived,medium,recipe_ebf3_wire_feeder_feedthrough_flange,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"The flange body is locally machinable steel, but hermetic feedthrough closure is not claimed by this leaf route and remains a separate gap",kb/items/parts/ebf3_wire_feeder_feedthrough_flange.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The flange is machinable but hermetic feedthrough closure is not closed by CNC.
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feeder_feedthrough_shield_termination_interface,sensitivity_flag,lunar_candidate_flagged,0.03,aluminum,local_derived,medium,recipe_ebf3_wire_feeder_feedthrough_shield_termination_interface,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,Small shield termination is locally machinable but the feedthrough interface performance is flagged,kb/items/parts/ebf3_wire_feeder_feedthrough_shield_termination_interface.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,Shield termination is simple machining but feedthrough HV/vacuum compatibility remains a functional gap.
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feeder_gun_bracket_alignment_pin_set,sensitivity_flag,lunar_candidate_flagged,0.2,steel,local_derived,medium,recipe_ebf3_wire_feeder_gun_bracket_alignment_pin_set,True,steel_shaft_machining_v0,kb/processes/steel_shaft_machining_v0.yaml,labor_bot_general_v0;multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Precision steel pins are locally machinable but gun-to-feeder alignment is performance critical,kb/items/parts/ebf3_wire_feeder_gun_bracket_alignment_pin_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"Steel machining route already has a concrete CNC/lathe-style machine; labor_bot is handling only. Keep performance flags for alignment, seal, preload, wear, fatigue, or cleanliness as applicable."
60,usable_unreviewed_needs_leaf_check,ebf3_wire_feeder_gun_bracket_body,sensitivity_flag,lunar_candidate_flagged,0.8,steel,local_derived,medium,recipe_ebf3_wire_feeder_gun_bracket_body,True,machining_basic_v0,kb/processes/machining_basic_v0.yaml,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center,multi_axis_cnc_machining_center:usable_unreviewed,,multi_axis_cnc_machining_center:capabilities;processes_supported;process_resource_use;functional_notes;bom;recipe;machine_file,"Local steel machining is plausible, but beam/wire alignment requirements make it flagged",kb/items/parts/ebf3_wire_feeder_gun_bracket_body.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,The bracket is machinable but wire-to-gun alignment and thermal stability affect beam delivery.
60,usable_unreviewed_needs_leaf_check,ebf3_wire_outlet_guide_tube,sensitivity_flag,lunar_candidate_flagged,0.25,steel,local_derived,medium,recipe_ebf3_wire_outlet_guide_tube,True,tube_bending_and_cutting_v0;machining_finish_basic_v0;inspection_basic_v0;cleaning_basic_v0,kb/processes/tube_bending_and_cutting_v0.yaml;kb/processes/machining_finish_basic_v0.yaml;kb/processes/inspection_basic_v0.yaml;kb/processes/cleaning_basic_v0.yaml,labor_bot_general_v0;tube_bender;metal_shear_or_saw;multi_axis_cnc_machining_center;cutting_tools_general;cleaning_station_basic_v0,tube_bender;metal_shear_or_saw;multi_axis_cnc_machining_center;cutting_tools_general;cleaning_station_basic_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,recipe;process_resource_use;machine_file,The guide tube is locally machinable but bore wear controls feed reliability,kb/items/parts/ebf3_wire_outlet_guide_tube.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",reroute_existing_process,"The current multi-step route is semantically close, but it should emphasize tube stock, end-facing, reaming/polishing, inspection, and cleaning rather than solid-block labor/CNC proxy."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_anti_wear_guide_insert,sensitivity_flag,lunar_candidate_flagged,0.07,ceramic,local_derived,medium,recipe_ebf3_anti_wear_guide_insert,True,ceramic_forming_basic_v0;ceramic_sintering_process_v0,kb/processes/ceramic_forming_basic_v0.yaml;kb/processes/ceramic_sintering_process_v0.yaml,pressing_mold_set;hydraulic_press;kiln_ceramic;labor_bot_general_v0,pressing_mold_set;hydraulic_press;kiln_ceramic;labor_bot_general_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Alumina is a preferred lunar-derived ceramic, but this leaf needs a fired wear- grade insert; KB has material/process direction but the sintering machine is not Ready",kb/items/parts/ebf3_anti_wear_guide_insert.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",keep_flagged_local,"The old kiln/press audit rationale is obsolete: press/mold/kiln machines are usable_unreviewed and semantically match. Keep only wear, thermal, chipping, and dimensional flags."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_ball_nut_body_set,import_until_gap_resolved,route_gap,1.1,bearing_steel,local_derived,medium,,False,ball_screw_fabrication_v0,kb/processes/ball_screw_fabrication_v0.yaml,precision_lathe;labor_bot_general_v0,precision_lathe,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,Ball-nut body is a reusable precision motion route gap rather than a deferred fallback,kb/items/parts/ebf3_ball_nut_body_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material and some machines exist, but bearing/ball-screw/linear-guide geometry needs hardened races, precision grinding/lapping, preload/runout control, lubrication, metrology, and life QA; this is a performance chain gap."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_ball_nut_recirculation_insert_set,import_until_gap_resolved,route_gap,0.3,steel,local_derived,low,,False,ball_screw_fabrication_v0,kb/processes/ball_screw_fabrication_v0.yaml,precision_lathe;labor_bot_general_v0,precision_lathe,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,This is a precision ball-nut function rather than an ordinary machined insert so first simulation should import until the precision route exists,kb/items/parts/ebf3_ball_nut_recirculation_insert_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material and some machines exist, but bearing/ball-screw/linear-guide geometry needs hardened races, precision grinding/lapping, preload/runout control, lubrication, metrology, and life QA; this is a performance chain gap."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_ball_nut_rolling_ball_set,import_until_gap_resolved,route_gap,0.45,bearing_steel,local_derived,low,,False,bearing_set_heavy_production_v0,kb/processes/bearing_set_heavy_production_v0.yaml,labor_bot_general_v0;lathe_engine_v0;heat_treatment_furnace_v0;bearing_grinding_machine_v0;induction_forge_v0,lathe_engine_v0;heat_treatment_furnace_v0;bearing_grinding_machine_v0;induction_forge_v0,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Rolling balls expose a reusable precision bearing route gap, so first simulation should import until bearing-grade production closes",kb/items/parts/ebf3_ball_nut_rolling_ball_set.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",import_until_gap_resolved,"Material and some machines exist, but bearing/ball-screw/linear-guide geometry needs hardened races, precision grinding/lapping, preload/runout control, lubrication, metrology, and life QA; this is a performance chain gap."
20,no_active_recipe_reaudit_metadata_candidate,ebf3_beam_current_return_flexible_conductor,import_until_gap_resolved,route_gap,0.32,aluminum,local_derived,medium,,False,metal_wire_drawing_process_v0,kb/processes/metal_wire_drawing_process_v0.yaml,labor_bot_general_v0;drawing_die_set_basic,drawing_die_set_basic,labor_bot_general_v0:usable_unreviewed;pressing_mold_set:usable_unreviewed;hydraulic_press:usable_unreviewed;kiln_ceramic:usable_unreviewed,,labor_bot_general_v0:process_resource_use;pressing_mold_set:process_resource_use;hydraulic_press:process_resource_use;kiln_ceramic:process_resource_use,"Beam-current return flexible conductor is a repeated conductor/termination route gap, not merely deferred fallback",kb/items/parts/ebf3_beam_current_return_flexible_conductor.yaml,"Review whether current process/machine route can support this EBF3 leaf. Ignore capabilities as standalone proof; use machine selection_status/evidence/risk, process inputs/outputs, item material, mass, and performance requirements. Do not rerun local_nominal/import_nominal items. Output one of: keep_flagged_local, reroute_existing_process, needs_new_process_chain, import_until_gap_resolved, import_nominal.",needs_new_process_chain,"Aluminum conductor stock is plausible and drawing equipment exists, but vacuum cable insulation, termination, flex, and continuity QA are not modeled by the current labor-heavy route."
