batch_id,item_id,parent_ids,source_queue_type,mass_nominal_kg,route_material_basis,availability_class,route_decision,primary_process_id,secondary_process_ids,ready_machine_ids,blocked_machine_or_process_reason,critical_performance_requirements,simulation_import_mass_policy,confidence,flags,reasoning_brief
route_batch_02,ebf3_moveable_build_platform_return_contact_pad,ebf3_moveable_build_platform,existing_route_as_leaf,0.4,aluminum_conductor,local_derived,lunar_candidate_flagged,aluminum_housing_machining_v0,sheet_making_from_ingot_1mm_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,beam-current return resistance; arcing resistance; contact wear; thermal rise,sensitivity_flag,medium,beam_current_return;aluminum_substitution,Aluminum contact pad avoids copper scarcity but current-return and arcing behavior are flagged.
route_batch_02,ebf3_positioning_base_frame_mounting_foot_set,ebf3_positioning_base_frame,existing_route_as_leaf,0.8,steel,local_derived,lunar_candidate,mounting_bracket_steel_forming_v0,steel_shaft_machining_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,static load support; leveling interface; bolt preload,local_nominal,medium,structural_mount,Mounting feet are ordinary steel structural hardware supported by Ready local forming and machining.
route_batch_02,ebf3_positioning_bellows_mounting_tab_set,ebf3_positioning_bellows_cover,existing_route_as_leaf,0.07,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,tab fit; fastener retention; basic vacuum-compatible finish,sensitivity_flag,medium,bellows_mount;performance_flag:vacuum_motion_bellows,"Small steel tabs are locally formable, but their vacuum/bellows interface role makes them a sensitivity item rather than clean local."
route_batch_02,ebf3_positioning_feedthrough_shield_termination_interface,ebf3_positioning_electrical_feedthrough,existing_route_as_leaf,0.05,aluminum_or_steel_conductor,local_derived,lunar_candidate_flagged,electrical_feedthrough_vacuum_fabrication_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,shield termination continuity; feedthrough creepage; vacuum leak boundary; grounding policy,sensitivity_flag,medium,HV_feedthrough;shield_termination,Metal termination is locally fabricable but feedthrough HV and vacuum behavior must stay flagged.
route_batch_02,ebf3_power_electronics_cooling_line_support_clamp_set,ebf3_power_electronics_cooling_duct_or_line_set,implemented_split_child,0.1,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,cooling line retention; thermal expansion; vibration; vacuum-compatible finish,sensitivity_flag,medium,architecture_assumption:lunar_vacuum_conduction_cold_plate_baseline;thermal_support;implemented_split_child,Under the lunar_vacuum_conduction_cold_plate_baseline assumption this is local clamp hardware but thermal expansion and line retention are flagged.
route_batch_02,ebf3_power_electronics_thermal_interface_set,ebf3_power_electronics_thermal_management,existing_route_as_leaf,0.8,thermal_interface_composite,import_or_recycle,defer_import_fallback,thermal_interface_material_synthesis_v0,,labor_bot_general_v0,Ready synthesis is placeholder-level and does not close filler chemistry binder scarcity dielectric isolation or long-life thermal cycling,thermal impedance; dielectric isolation; pump-out resistance; vacuum outgassing; thermal cycling,import_until_gap_resolved,low,thermal_electronics;polymer_or_composite_scarcity,Thermal interface materials are critical composites so first simulation should import until the recipe is proven.
route_batch_02,ebf3_pressure_adjustment_threaded_insert,ebf3_pressure_adjustment_knob,existing_route_as_leaf,0.07,steel,local_derived,lunar_candidate,steel_shaft_machining_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,thread fit; basic wear; preload retention,local_nominal,medium,threaded_hardware,Threaded insert is ordinary small steel hardware and has a Ready machining route.
route_batch_02,ebf3_primary_transformer_winding_set,ebf3_primary_isolation_transformer,existing_route_as_leaf,1.3,aluminum_conductor,local_derived,route_gap,spool_winding_basic_v0,spiral_winding_basic_v0,labor_bot_general_v0;winding_drums,"Transformer winding needs wire drawing, turn insulation, dielectric withstand, coupling, and thermal-rise validation beyond current route.",turn insulation; dielectric withstand; current density; thermal rise; transformer coupling,import_until_gap_resolved,low,HV_transformer;aluminum_substitution;winding_performance;blocked_nonready_machine;semantic_audit:transformer_winding_gap,"Aluminum conductor substitution is plausible, but transformer winding remains a route gap."
route_batch_02,ebf3_ripple_inductor_winding,ebf3_ripple_damping_inductor,existing_route_as_leaf,0.45,aluminum_conductor,local_derived,route_gap,spool_winding_basic_v0,spiral_winding_basic_v0,labor_bot_general_v0;winding_drums,"Inductor winding needs conductor drawing, insulation, winding geometry, ripple-current thermal qualification, and vacuum compatibility beyond current route.",ripple current; insulation class; thermal rise; winding geometry; vibration,import_until_gap_resolved,low,inductor_winding;aluminum_substitution;blocked_nonready_machine;semantic_audit:inductor_winding_gap,Ripple inductor winding is worth local closure later but is currently a route gap.
route_batch_02,ebf3_rotary_axis_bearing_rolling_element_set,ebf3_rotary_axis_bearing,existing_route_as_leaf,1.2,bearing_steel,local_derived,route_gap,bearing_set_heavy_production_v0,ball_bearing_machining_v0;assembly_process_bearing_v0,labor_bot_general_v0;assembly_tools_basic,"Bearing rolling elements need bearing-grade grinding, heat treatment, roundness, surface finish, inspection, and vacuum lubricant route.",roundness; hardness; surface finish; vacuum lubricant compatibility; rotary runout,import_until_gap_resolved,low,motion_precision;blocked_nonready_machine;semantic_audit:precision_bearing_gap,Rotary bearing rolling elements are route_gap rather than deferred convenience import.
route_batch_02,ebf3_rotary_encoder_scale_ring,ebf3_rotary_encoder,existing_route_as_leaf,0.18,glass,local_derived,earth_import,import_receiving_basic_v0,,labor_bot_general_v0,"Precision encoder scale patterning, pitch accuracy, optical contrast, concentricity, and metrology are not closed locally.",scale pitch accuracy; optical contrast; concentricity; thermal stability; contamination control,import_nominal,low,precision_encoder;metrology_gap;semantic_audit:precision_encoder_import,Rotary encoder scale ring should be direct import for first simulation despite glass material plausibility.
route_batch_02,ebf3_hv_transformer_oil_interface_marker,ebf3_sectioned_hv_step_up_transformer,implemented_split_child,0.5,transformer_oil_interface_material,import_or_recycle,earth_import,,,,Transformer oil or oil-compatible composite depends on imported refined organics and HV aging data,dielectric strength; oil compatibility; partial-discharge behavior; thermal aging,import_nominal,low,HV_transformer;organic_material;implemented_split_child,The marker represents specialty HV oil/interface material and should be Earth import in first simulation.
route_batch_02,ebf3_sensor_interface_shield,ebf3_sensor_interface_module,existing_route_as_leaf,0.05,aluminum_sheet,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,sheet_making_from_ingot_1mm_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,EMI shielding continuity; grounding; sensor noise floor; clearance,sensitivity_flag,medium,electronics_shield,Shield fabrication is simple but sensor electronics shielding performance should be flagged.
route_batch_02,ebf3_spool_brake_washer,ebf3_wire_feeder,existing_route_as_leaf,0.08,steel,local_derived,lunar_candidate_flagged,metal_stamping_process_v0,sheet_making_from_ingot_1mm_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,friction coefficient; wear debris; brake heat; vacuum-compatible surface,sensitivity_flag,medium,friction_wear,Washer is locally stampable steel but its brake friction behavior is a flagged assumption.
route_batch_02,ebf3_substrate_clamp_insulating_pad_set,ebf3_substrate_clamp,existing_route_as_leaf,0.2,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center;pressing_mold_set;hydraulic_press;kiln_ceramic,,electrical isolation; compressive strength; thermal shock; beam-current return separation,sensitivity_flag,medium,thermal_electrical_isolation,Alumina pads are local candidates but clamp isolation and thermal cycling are flagged.
route_batch_02,ebf3_tank_side_bushing_insulator_body,ebf3_tank_side_hv_output_bushing,existing_route_as_leaf,0.75,alumina_ceramic,local_derived,route_gap,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;electrical_feedthrough_vacuum_fabrication_v0,labor_bot_general_v0;chemical_reactor_basic;pressing_mold_set;hydraulic_press;kiln_ceramic,"HV bushing body needs dielectric/seal qualification, partial-discharge margin, oil/vacuum sealing, creepage, and metallization beyond alumina material.",HV creepage and clearance; oil/vacuum seal; dielectric strength; partial discharge margin,import_until_gap_resolved,low,HV_bushing;vacuum_or_oil_seal;semantic_audit:hv_bushing_gap,Tank-side bushing insulator body is a route gap until HV bushing dielectric and seal routes are explicit.
route_batch_02,ebf3_thermal_isolation_standoff_fastener_interface_set,ebf3_thermal_isolation_standoffs,existing_route_as_leaf,0.04,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0,labor_bot_general_v0;chemical_reactor_basic;pressing_mold_set;hydraulic_press;kiln_ceramic,,thermal break; bolt load; dielectric isolation if energized; chipping resistance,sensitivity_flag,medium,thermal_isolation,Local alumina can support this small interface but thermal and fastening behavior stay flagged.
route_batch_02,ebf3_positioning_motor_cable_insulation_set,ebf3_vacuum_compatible_motor_cabling,existing_route_as_leaf,0.24,vacuum_rated_polymer_insulation,import_or_recycle,earth_import,import_receiving_basic_v0,,labor_bot_general_v0,Vacuum-rated polymer cable insulation is import-first; local cable assembly does not produce qualified insulation material.,dielectric strength; flex life; vacuum outgassing; motor current heating; abrasion resistance,import_nominal,low,polymer_scarcity;HV_cable;blocked_nonready_machine;process_cleanup:import_route_only,Positioning motor cable insulation remains Earth import; local harness process fields were cleared.
route_batch_02,ebf3_positioning_signal_cable_shield_set,ebf3_vacuum_compatible_signal_cabling,existing_route_as_leaf,0.18,plain_steel_or_aluminum_braid,local_derived,lunar_candidate_flagged,wire_forming_process_v0,steel_mesh_sheet_production_v0;spool_winding_basic_v0,labor_bot_general_v0;winding_drums,,shield coverage; signal noise; termination continuity; flex fatigue,sensitivity_flag,medium,signal_cable;shield_termination;material_fix:no_stainless_without_trace_alloy_closure,Cable shield stays flagged local only as plain steel or aluminum braid; stainless alloy trace-element dependence is not assumed.
route_batch_02,ebf3_wire_feed_drive_roll_body,ebf3_wire_feed_drive_roll,existing_route_as_leaf,0.22,hardened_steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,surface_finishing_am_parts_v0;machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,groove geometry; hardness; wire grip; wear; vacuum cleanliness,sensitivity_flag,medium,wire_feed_wear;motion_precision,Drive roll body is locally machinable steel but surface hardness and wire grip are flagged.
route_batch_02,ebf3_wire_feed_motor_clamp_insulator,ebf3_wire_feeder,existing_route_as_leaf,0.2,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center;pressing_mold_set;hydraulic_press;kiln_ceramic,,dielectric isolation; clamp load; vibration; chipping; vacuum cleanliness,sensitivity_flag,medium,HV_insulation;motion_interface,Alumina motor clamp insulation is locally plausible but dielectric and mechanical clamp behavior are flagged.
route_batch_02,ebf3_wire_feed_motor_mount_clamp_alignment_pin_set,ebf3_wire_feed_motor_mount_clamp,existing_route_as_leaf,0.04,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,pin diameter tolerance; motor alignment repeatability; wear,sensitivity_flag,medium,motion_precision,Alignment pins are simple steel parts but motor positioning tolerance keeps the route flagged.
route_batch_02,ebf3_wire_feed_pressure_arm_pivot_pin,ebf3_wire_feed_pressure_arm,existing_route_as_leaf,0.04,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,surface_finishing_am_parts_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,pivot tolerance; wear; retention; vacuum-compatible surface,sensitivity_flag,medium,wire_feed_wear,Small pivot pin is locally machinable but wire-feed wear and retention are flagged.
route_batch_02,ebf3_wire_feeder_base_mounting_slot_set,ebf3_wire_feeder_base,existing_route_as_leaf,0.36,steel,local_derived,lunar_candidate,steel_shaft_machining_v0,machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,slot position; mounting repeatability; bolt preload,local_nominal,medium,structural_mount,Mounting slots are ordinary steel machining with Ready equipment and ordinary tolerances.
route_batch_02,ebf3_wire_feeder_feedthrough_insulator_body,ebf3_wire_feeder_feedthrough_connector,existing_route_as_leaf,0.18,alumina_ceramic,local_derived,route_gap,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;electrical_feedthrough_vacuum_fabrication_v0,labor_bot_general_v0;chemical_reactor_basic;pressing_mold_set;hydraulic_press;kiln_ceramic,"Feedthrough insulation couples ceramic dielectric performance, metallized/sealed interfaces, leak-rate qualification, and pin alignment.",pin isolation; vacuum leak boundary; creepage and clearance; metallized seal interface,import_until_gap_resolved,low,HV_feedthrough;vacuum_seal;ceramic_precision;semantic_audit:feedthrough_insulator_gap,Wire-feeder feedthrough insulator body is a route gap until qualified ceramic/metallized feedthrough route exists.
route_batch_02,ebf3_wire_feeder_gun_bracket_alignment_pin_set,ebf3_wire_feeder_mount_to_gun_bracket,existing_route_as_leaf,0.2,precision_steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,gun bracket alignment; pin tolerance; thermal stability; repeatable assembly,sensitivity_flag,medium,electron_gun_precision;wire_feed_alignment,Precision steel pins are locally machinable but gun-to-feeder alignment is performance critical.
route_batch_02,ebf3_wire_spool_flange_set,ebf3_wire_spool,existing_route_as_leaf,0.35,steel,local_derived,lunar_candidate,metal_stamping_process_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,spool geometry; edge burr control; basic balance,local_nominal,medium,wire_spool,Spool flanges are ordinary steel sheet or stamped parts with Ready local fabrication.
route_batch_02,ebf3_z_axis_counterbalance_guide_or_link,ebf3_z_axis_counterbalance,existing_route_as_leaf,0.2,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,mounting_bracket_steel_forming_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;lifting_equipment,,guide alignment; fatigue; wear; counterbalance load path,sensitivity_flag,medium,motion_load_path,Guide or link is locally machinable steel but Z-axis load path and wear should be flagged.
route_batch_03,ebf3_anti_wear_guide_insert,ebf3_anti_wear_guide,existing_route_as_leaf,0.07,alumina_ceramic_v0,local_derived,route_gap,ceramic_sintering_process_v0,alumina_extraction_from_highlands_v0;ceramic_powder_synthesis_v0,labor_bot_general_v0;ball_mill_v0,ceramic_sintering_process_v0 requires kiln_ceramic which audit marks machine_audit_no_capabilities; Ready route does not prove wear-grade fired alumina.,"Wear insert must meet sliding wear rate, compressive load, dimensional tolerance, low dust generation, and dry/vacuum-compatible friction.",import_until_gap_resolved,medium,motion_wear;ceramic_sintering_blocked,"Alumina is a preferred lunar-derived ceramic, but this leaf needs a fired wear-grade insert; KB has material/process direction but the sintering machine is not Ready."
route_batch_03,ebf3_axis_limit_switch_actuator_set,ebf3_axis_travel_limit_switches,existing_route_as_leaf,0.05,steel,local_derived,lunar_candidate,machining_basic_v0,inspection_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,,"Limit switch actuator must hold switch trip position, survive repeated contact, and maintain travel-limit geometry under vibration.",local_nominal,medium,motion_interface,Small steel actuator hardware can be approximated by Ready CNC machining and inspection; performance is ordinary mechanical contact rather than high precision.
route_batch_03,ebf3_ball_nut_wiper_or_seal_set,ebf3_ball_nuts,existing_route_as_leaf,0.15,silicone_rubber_or_vacuum_polymer,import_or_recycle,earth_import,,,,Silicone/elastomer chemistry depends on scarce C/H/S feedstocks and no Ready vacuum-compatible seal material route is proven.,"Ball-nut wiper/seal must meet vacuum outgassing, lubricant compatibility, particle exclusion, lifetime, and low friction drag.",import_nominal,high,vacuum_seal;polymer;precision_motion,Precision ball-nut sealing is a small but critical polymer/vacuum item; count it as Earth import for first simulation rather than hiding it in ball_screw_assembly.
route_batch_03,ebf3_beam_current_return_fastener_interface_set,ebf3_beam_current_return_strap,existing_route_as_leaf,0.06,steel_fastener_interface,local_derived,lunar_candidate_flagged,fastener_kit_small_fabrication_v0,assembly_basic_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,"Interface must maintain low contact resistance, beam return current path continuity, thermal stability, and no loosening near electron-beam hardware.",sensitivity_flag,medium,current_return;electron_beam_interface,"Generic steel fastener production is Ready-machine supported, but this interface is not just mechanical fastening; current return and thermal contact need simulation flags."
route_batch_03,ebf3_cabin_access_door_vacuum_seal,ebf3_cabin_access_door,existing_route_as_leaf,2,metal_gasket_or_imported_vacuum_elastomer,import_or_recycle,route_gap,vacuum_seal_assembly_fabrication_v0,leak_test_v0,labor_bot_general_v0;assembly_tools_basic,"Large chamber-door seal needs gasket material, springback/compression set, outgassing, and leak verification beyond generic assembly.","Door seal must meet cabin/chamber leak rate, compression-set or metal-gasket springback, outgassing, dust tolerance, and repeated-open lifetime.",import_until_gap_resolved,medium,vacuum_seal;large_seal;material_gap;semantic_audit:vacuum_door_seal_gap,"Cabin access-door vacuum seal is a reusable leak-critical route gap, not a merely deferred fallback."
route_batch_03,ebf3_cabin_access_door_hinge_pin_or_shaft_set,ebf3_cabin_access_door_hinge_set,implemented_split_child,0.4,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,,"Hinge pin must carry door load, resist galling in vacuum, and maintain hinge alignment through repeated cycles.",sensitivity_flag,medium,motion_interface;performance_flag:vacuum_door_hinge,"A steel hinge pin is locally machinable, but repeated vacuum-door motion, galling control, and door alignment should be flagged."
route_batch_03,ebf3_cabin_access_door_latch_return_spring_set,ebf3_cabin_access_door_latch_set,implemented_split_child,0.2,spring_steel,local_derived,route_gap,heat_treat_basic_v0,machining_basic_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,"Spring function requires heat_treat_basic_v0, but heat_treatment_furnace_v0 is machine_audit_no_capabilities.","Return spring must meet elastic range, fatigue life, latch force, vacuum/galling compatibility, and thermal cycling.",import_until_gap_resolved,medium,spring;heat_treat_blocked;motion_interface,"The mass is modest and steel is lunar-plausible, but spring temper/fatigue capability is not Ready; keep as a manufacturing gap."
route_batch_03,ebf3_cabin_frame_mounting_foot_set,ebf3_cabin_frame,existing_route_as_leaf,4,steel_structural_stock,local_derived,lunar_candidate_flagged,frame_fabrication_from_raw_metal_v0,machining_basic_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,"Mounting feet must preserve cabin frame stiffness, flatness, bolt-hole alignment, and vacuum-compatible exposed materials.",sensitivity_flag,medium,structural_stiffness;vacuum_exposed,"Steel structural feet can be routed through Ready basic fabrication and CNC, but interface flatness and frame scaling should be flagged."
route_batch_03,ebf3_cabin_lighting_shield_mount,ebf3_cabin_lighting_mount_and_port,existing_route_as_leaf,12.08,steel,local_derived,lunar_candidate_flagged,frame_fabrication_from_raw_metal_v0,machining_basic_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,"Shield mount must maintain stiffness, alignment, thermal stability, and low-outgassing exposed surfaces in vacuum.",sensitivity_flag,medium,large_mount;vacuum_exposed;stiffness,"This is large simple metal hardware and suitable for local steel routing, with stiffness and vacuum exposure tracked as simulation assumptions."
route_batch_03,ebf3_cabin_wall_stiffener_set,ebf3_cabin_wall_panels,existing_route_as_leaf,8,steel,local_derived,lunar_candidate_flagged,frame_fabrication_from_raw_metal_v0,machining_basic_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,"Wall stiffeners must provide panel stiffness, fastener alignment, and vacuum-compatible exposed surfaces.",sensitivity_flag,medium,structural;performance_flag:vacuum_cabin_structure,"Steel stiffeners have a local route, but this 8 kg cabin-wall item influences panel stiffness and vacuum-boundary distortion, so it should not be clean local."
route_batch_03,ebf3_heater_supply_enclosure,ebf3_cathode_heater_supply,existing_route_as_leaf,0.6,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0;inspection_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,,"Electrical enclosure must provide mounting, grounding continuity, thermal clearance, and adequate creepage/clearance for heater supply voltage.",sensitivity_flag,medium,electrical_enclosure;performance_flag:electrical_thermal_enclosure,"A metal enclosure is locally manufacturable, but heater-supply creepage, grounding, and thermal clearance are performance gates."
route_batch_03,ebf3_dc_link_mounting_frame,ebf3_dc_link_capacitor_bank,existing_route_as_leaf,0.7,steel_structural_stock,local_derived,lunar_candidate_flagged,frame_fabrication_from_raw_metal_v0,machining_basic_v0;inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,"DC-link frame must preserve capacitor support, vibration restraint, grounding, creepage/clearance, and service access.",sensitivity_flag,medium,power_electronics_mount;stiffness,"Local steel frame routing is plausible, but capacitor-bank mounting has electrical clearance and vibration assumptions that should be flagged."
route_batch_03,ebf3_ebf_wire_guide_tip_mounting_feature,ebf3_ebf_wire_guide_tip,existing_route_as_leaf,0.03,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,,"Mounting feature must hold wire guide tip position, resist feed loads, and keep wire path alignment near the beam.",sensitivity_flag,medium,wire_path_alignment;motion_interface,"Small steel feature is locally machinable, but wire path alignment makes it a flagged rather than clean structural route."
route_batch_03,ebf3_emi_filter_choke_core_set,ebf3_emi_filter_choke_set,implemented_split_child,0.25,iron_oxide_ferrite_or_electrical_steel_proxy,local_derived,route_gap,ferrite_sintering_process_v0,ferrite_powder_synthesis_v0;electrical_steel_production_v0,labor_bot_general_v0;rolling_mill_v0;induction_forge_v0,Ferrite shaping/sintering requires sintering_furnace_v0 and pressing_mold_set which are not Ready; transformer-style laminations need unproven cutting/coating/anneal route for core performance.,"EMI choke core must meet permeability, saturation flux, core loss at switching frequency, temperature rise, and insulation compatibility.",import_until_gap_resolved,low,magnetic_core;emi;blocked_sintering,"Iron-based magnetic materials are plausible, but the KB does not yet prove a Ready high-frequency choke core route."
route_batch_03,ebf3_feed_liner_end_ferrule_set,ebf3_feed_liner,existing_route_as_leaf,0.08,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,,"Ferrules must retain liner ends, avoid burrs, and preserve feed path fit under thermal cycling.",sensitivity_flag,medium,feed_path;performance_flag:wire_feed_wear,"Steel ferrules are locally machinable, but burr control, liner retention, and wire-feed wear make this a flagged local route."
route_batch_03,ebf3_gun_control_electrode_insulator,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.12,unresolved_hv_insulator_or_refractory_electrode,scarce_trace,earth_import,import_receiving_basic_v0,,labor_bot_general_v0,Item boundary/material conflict remains unresolved; either HV ceramic insulator or refractory electrode interpretation is import-first.,"Gun control electrode/insulator must meet HV standoff, field grading geometry, thermal stability, vacuum cleanliness, and electron-beam alignment.",import_nominal,low,source_conflict;hv;refractory_metal;electron_gun;semantic_audit:material_boundary_conflict,Name/material conflict retained as import-first unresolved boundary: this leaf must be clarified before any local route claim.
route_batch_03,ebf3_floating_side_screw_bearing_block_body_set,ebf3_floating_side_screw_bearing_blocks,existing_route_as_leaf,0.55,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0;precision_grinding_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,Precision grinding fallback uses surface_grinder and grinding_wheels which are not Ready if bearing-seat runout exceeds CNC capability.,"Bearing block body must meet bearing bore tolerance, coaxiality, load stiffness, vacuum lubrication compatibility, and thermal stability.",sensitivity_flag,medium,precision_motion;bearing_seat,"The block body can start from Ready CNC machining, but the bearing-seat tolerance is a precision-motion risk."
route_batch_03,ebf3_full_bridge_heat_sink,ebf3_full_bridge_inverter,existing_route_as_leaf,1.5,aluminum,local_derived,lunar_candidate_flagged,aluminum_housing_machining_v1,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,"Heat sink must meet thermal resistance, mounting flatness, electrical isolation where needed, and allowable temperature rise for inverter semiconductors.",sensitivity_flag,medium,thermal;power_electronics,"Aluminum is lunar-derivable and Ready CNC machining can proxy a heat sink, but thermal margin must be carried as a simulation flag."
route_batch_03,ebf3_gun_cathode_locating_clamp,ebf3_gun_cathode_cartridge,existing_route_as_leaf,0.04,tungsten_or_tantalum_refractory_part,scarce_trace,earth_import,,,,"Tungsten, tantalum, and lanthanum hexaboride are scarce/advanced specialty materials; no Ready local cathode-grade route is present.","Cathode clamp must keep cathode geometry, survive high temperature, avoid contamination/outgassing, and maintain electron-beam alignment.",import_nominal,high,cathode;refractory_metal;electron_gun,Low mass but mission-critical cathode-region refractory hardware should be counted as Earth import in the first simulation.
route_batch_03,ebf3_gun_column_body_shell,ebf3_gun_column,existing_route_as_leaf,2.2,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0;leak_test_v0,multi_axis_cnc_machining_center;labor_bot_general_v0;assembly_tools_basic,,"Gun column shell must meet vacuum cleanliness, dimensional alignment, thermal stability, grounding, and beam-column geometry.",sensitivity_flag,medium,vacuum_structural;electron_gun_alignment,"Steel shell fabrication is plausible locally, but electron-gun geometry and vacuum cleanliness keep it flagged."
route_batch_03,ebf3_gun_dynamic_lens_coil_assembly,ebf3_gun_dynamic_magnetic_lens,existing_route_as_leaf,0.5,aluminum_or_copper_winding_with_soft_iron_core,import_or_recycle,route_gap,coil_winding_basic_v0,electrical_steel_production_v0;coil_insulation_production_v0,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0;chemical_reactor_basic,"Electron-gun lens coil depends on non-Ready winding equipment plus conductor, insulation, vacuum outgassing, thermal, and magnetic-field verification.","Dynamic lens coil must meet ampere-turns, magnetic field uniformity, insulation class, vacuum outgassing, thermal rise, and beam focus stability.",import_until_gap_resolved,low,coil;magnetic_lens;electron_beam;blocked_winding;semantic_audit:beam_lens_coil_gap,Dynamic lens coil is a core electromagnetic route gap; first simulation imports until winding and field verification close.
route_batch_03,ebf3_gun_feeder_wire_path_alignment_sleeve,ebf3_gun_feeder_adapter,existing_route_as_leaf,0.12,steel,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,multi_axis_cnc_machining_center;labor_bot_general_v0,,"Sleeve must maintain wire path concentricity, low burr/contact wear, thermal stability, and beam-adjacent alignment.",sensitivity_flag,medium,wire_path_alignment;electron_beam,"A steel sleeve is locally machinable, but alignment in the gun feeder makes it performance-flagged."
route_batch_03,ebf3_gun_hv_insulator_field_grading_electrode_set,ebf3_gun_hv_insulator,existing_route_as_leaf,0.1,molybdenum_or_tungsten_refractory_electrode,scarce_trace,earth_import,,,,Refractory metal electrode route is not closed and material is trace/localized; HV field grading geometry is critical.,"Field grading electrode must meet smooth HV geometry, no sharp edges, vacuum cleanliness, thermal stability, and beam-adjacent alignment.",import_nominal,high,hv;refractory_metal;field_grading;electron_gun,This should be imported for first-pass simulation because material and geometry performance dominate its small mass.
