batch_id,item_id,current_decision,current_policy,current_material,current_process,audit_verdict,proposed_decision,proposed_policy,severity,issue_type,reasoning,recommended_edit,integration_decision,integration_note
route_batch_03,ebf3_gun_hv_insulator_field_grading_electrode_set,earth_import,import_nominal,molybdenum_or_tungsten_refractory_electrode,,keep,earth_import,import_nominal,ok,ok,"Earth import is appropriate for scarce, specialty, precision, polymer/seal, electronics, refractory, or high-qualification hardware with no credible Ready local closure.",No edit recommended for first-pass simulation import policy.,not_applicable,audit verdict keep
route_batch_03,ebf3_gun_main_lens_pole_pieces,lunar_candidate_flagged,sensitivity_flag,soft_iron_or_electrical_steel,machining_basic_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,"Soft iron/electrical steel availability and CNC machining do not prove pole-piece permeability, anneal state, pole geometry, and beam-lens magnetic performance.",Change to route_gap; require magnetic material property control and lens field/alignment validation before using as a local sensitivity case.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_gun_signal_shield_termination_interface,lunar_candidate_flagged,sensitivity_flag,aluminum_or_steel_shield_interface,sheet_making_from_ingot_to_metal_sheet_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_heater_supply_enclosure,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_hv_bleeder_chain_insulating_support,defer_import_fallback,import_until_gap_resolved,alumina_ceramic_or_fused_silica,ceramic_sintering_process_v0,change,route_gap,import_until_gap_resolved,minor,unclear_boundary,"Lunar ceramic/glass feedstock is plausible and broadly useful, but the fired/glass process equipment is non-Ready and HV dielectric tracking/creepage performance is not verified.",Change decision to route_gap rather than defer_import_fallback; keep import_until_gap_resolved.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_hv_cable_central_conductor,route_gap,import_until_gap_resolved,aluminum_conductor,wire_drawing_aluminum_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_hv_lead_conductor_set,route_gap,import_until_gap_resolved,aluminum_conductor,wire_drawing_aluminum_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_hv_tank_bonding_anchor,lunar_candidate_flagged,sensitivity_flag,steel_or_aluminum_grounding_anchor,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_hv_tank_lid_seal,defer_import_fallback,import_until_gap_resolved,metal_gasket_or_imported_vacuum_elastomer,vacuum_seal_assembly_fabrication_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"The HV tank lid seal is a reusable leak-critical sealing technology, not just a one-off fallback. The Ready route only covers generic assembly and does not close oil compatibility, gasket material, compression life, or leak verification.",Change decision to route_gap; retain import_until_gap_resolved until the seal material and qualification path are explicit.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_hv_transformer_internal_hv_lead_set,defer_import_fallback,import_until_gap_resolved,aluminum_or_copper_hv_lead,wire_drawing_aluminum_v0,change,route_gap,import_until_gap_resolved,minor,unclear_boundary,"Aluminum HV leads are a plausible lunar manufacturing target, but wire drawing dies are non-Ready and HV insulation/termination qualification is unresolved.",Change decision to route_gap while preserving import_until_gap_resolved.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_hv_transformer_primary_winding_set,earth_import,import_nominal,copper_magnet_wire,coil_winding_basic_v0,keep,earth_import,import_nominal,ok,ok,"Earth import is appropriate for scarce, specialty, precision, polymer/seal, electronics, refractory, or high-qualification hardware with no credible Ready local closure.",No edit recommended for first-pass simulation import policy.,not_applicable,audit verdict keep
route_batch_03,ebf3_input_rectifier_busbar_set,lunar_candidate_flagged,sensitivity_flag,aluminum_busbar,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_linear_encoder_mounting_bracket_set,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_linear_guide_carriage_rolling_element_set,route_gap,import_until_gap_resolved,bearing_steel,precision_grinding_basic_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_lv_distribution_busbar_set,lunar_candidate_flagged,sensitivity_flag,aluminum_busbar,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_matching_network_inductor_mounting_base_set,lunar_candidate_flagged,sensitivity_flag,steel_or_aluminum,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_motor_coupling_clamp_screw_set,lunar_candidate_flagged,sensitivity_flag,steel_fastener_set,fastener_kit_small_fabrication_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_motor_mount_bracket_spacer_set,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_multi_channel_driver_enclosure,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_positioning_base_frame_rail_set,lunar_candidate_flagged,sensitivity_flag,steel_structural_stock,frame_fabrication_from_raw_metal_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_positioning_feedthrough_flange,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_positioning_feedthrough_signal_pin_set,defer_import_fallback,import_until_gap_resolved,kovar_or_copper_alloy_pin_set,electrical_feedthrough_vacuum_fabrication_v0,change,earth_import,import_nominal,material,wrong_policy,"Hermetic feedthrough pins rely on Kovar/copper alloy, ceramic/glass sealing, matched thermal expansion, and leak-qualified contact geometry; the KB process is only a placeholder using scarce/import materials.",Change to earth_import/import_nominal for first EBF3 simulation; treat local feedthrough pin technology as a separate future research route.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_positioning_motor_cable_shield_set,lunar_candidate_flagged,sensitivity_flag,aluminum_or_steel_shield,sheet_making_from_ingot_to_metal_sheet_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_positioning_signal_conductor_set,route_gap,import_until_gap_resolved,aluminum_signal_conductor,wire_drawing_aluminum_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_power_input_gland_body,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_primary_transformer_core,route_gap,import_until_gap_resolved,electrical_steel_sheet,electrical_steel_production_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_ripple_inductor_core,route_gap,import_until_gap_resolved,electrical_steel_or_ferrite_core,electrical_steel_production_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_rotary_axis_bearing_inner_ring,route_gap,import_until_gap_resolved,bearing_steel,precision_grinding_basic_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_rotary_axis_table_hub,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_spatter_shield_mounting_tab_set,lunar_candidate_flagged,sensitivity_flag,steel_or_aluminum,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_spool_hub,lunar_candidate,local_nominal,steel,machining_basic_v0,keep,lunar_candidate,local_nominal,ok,ok,"Ordinary low-risk local metal hardware with Ready machine support; performance requirements do not cross the audit thresholds for HV, sealing, precision bearing, magnetic, spring fatigue, electronics qualification, or thermal-interface closure.",No edit recommended.,not_applicable,audit verdict keep
route_batch_03,ebf3_substrate_clamp_jaw_set,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_tank_side_bushing_mounting_flange,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_thermal_isolation_standoff_washer_set,route_gap,import_until_gap_resolved,alumina_ceramic_v0,ceramic_sintering_process_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_03,ebf3_wire_feed_drive_roll_groove_profile,lunar_candidate_flagged,sensitivity_flag,hardened_steel,machining_basic_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,"The selected material is hardened steel and the function depends on wear, grip, concentricity, and surface finish. CNC machining alone does not close heat treatment or wear-qualified groove performance.",Change to route_gap until heat_treat_basic_v0 and wear/traction validation are Ready.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_wire_feed_motor_mount_clamp_fastener_set,lunar_candidate_flagged,sensitivity_flag,steel_fastener_set,fastener_kit_small_fabrication_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_wire_feed_pressure_roll,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,change,route_gap,import_until_gap_resolved,material,overoptimistic_flagged,"A wire-feed pressure roll is a wear/contact motion part. Ready CNC supports shape, but not hardened surface, concentricity, contamination control, or feed-life performance.",Change to route_gap until local heat treatment and roll wear qualification are explicit.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_wire_feeder_base_plate,lunar_candidate_flagged,sensitivity_flag,steel_plate,sheet_making_from_ingot_to_metal_sheet_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_wire_feeder_base_stiffener,lunar_candidate,local_nominal,steel,frame_fabrication_from_raw_metal_v0,keep,lunar_candidate,local_nominal,ok,ok,"Ordinary low-risk local metal hardware with Ready machine support; performance requirements do not cross the audit thresholds for HV, sealing, precision bearing, magnetic, spring fatigue, electronics qualification, or thermal-interface closure.",No edit recommended.,not_applicable,audit verdict keep
route_batch_03,ebf3_wire_feeder_feedthrough_motor_power_pin_set,defer_import_fallback,import_until_gap_resolved,kovar_or_copper_alloy_power_pin_set,electrical_feedthrough_vacuum_fabrication_v0,change,earth_import,import_nominal,material,wrong_policy,"Motor feedthrough power pins are hermetic conductor/seal hardware with Kovar/copper alloy, dielectric standoff, current capacity, and leak-rate requirements. The placeholder feedthrough process does not close those critical properties.",Change to earth_import/import_nominal; model local hermetic feedthrough pins only after seal alloy/ceramic process and leak testing are closed.,applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_03,ebf3_wire_feeder_gun_bracket_body,lunar_candidate_flagged,sensitivity_flag,steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity case is appropriate: material/forming route uses Ready machines, while the listed performance requirement remains explicit rather than treated as clean local closure.",Keep flagged local sensitivity treatment and preserve the performance flag in any downstream route edits.,not_applicable,audit verdict keep
route_batch_03,ebf3_wire_spool_retention_feature_set,lunar_candidate,local_nominal,steel,machining_basic_v0,keep,lunar_candidate,local_nominal,ok,ok,"Ordinary low-risk local metal hardware with Ready machine support; performance requirements do not cross the audit thresholds for HV, sealing, precision bearing, magnetic, spring fatigue, electronics qualification, or thermal-interface closure.",No edit recommended.,not_applicable,audit verdict keep
route_batch_03,ebf3_z_axis_counterbalance_metal_spring_element,route_gap,import_until_gap_resolved,spring_steel,heat_treat_basic_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route_gap is appropriate: the material may be lunar-plausible, but the process, machine readiness, or performance qualification gap is explicit and first simulation imports until resolved.",No route decision edit; close the named machine/process/performance gap before moving to local sensitivity.,not_applicable,audit verdict keep
route_batch_04,ebf3_axis_home_sensor_target_set,lunar_candidate_flagged,sensitivity_flag,steel_plate_or_sheet,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_plate_or_sheet is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for repeatable sensor target geometry; stable mounting; nonmagnetic or known magnetic response if sensor type requires it.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_ball_nut_body_set,defer_import_fallback,import_until_gap_resolved,hardened_bearing_steel,ball_screw_fabrication_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"Ball nut body is not merely a low-priority import fallback: bearing-grade race geometry, preload, hardening, finish, and vacuum lubrication are core local manufacturing gaps, and the cited ball-screw route is not Ready.","Reclassify as route_gap so the first simulation imports it until a precision ball-nut route, heat treatment, grinding, and QA are closed.",applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_04,ebf3_beam_current_return_flexible_conductor,defer_import_fallback,import_until_gap_resolved,aluminum_flexible_conductor,metal_wire_drawing_process_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"Aluminum is a plausible lunar conductor, but flexible high-current braid/strap fabrication, terminations, contact resistance, thermal cycling, and vacuum insulation/clearance are explicit process and performance gaps.","Use route_gap rather than defer_import_fallback; keep import_until_gap_resolved until wire/braid drawing, termination tooling, and current-return qualification are modeled.",applied,accepted in process_route_review; see updated decision/material/process/flags
route_batch_04,ebf3_cabin_access_door_hinge_bushing_or_bearing_set,lunar_candidate_flagged,sensitivity_flag,steel_bushing_or_bearing_steel,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_bushing_or_bearing_steel is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for hinge load; wear clearance; galling control; dry or vacuum compatible lubrication.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_cabin_access_door_latch_fastener_interface_set,lunar_candidate_flagged,sensitivity_flag,steel_fastener_interface,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_fastener_interface is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for latch strength; thread fit; vibration retention.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_cabin_access_door_latch_strike_or_bar_set,lunar_candidate_flagged,sensitivity_flag,steel_bar_or_strike,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_bar_or_strike is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for latch load path; wear face hardness; door alignment tolerance.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_cabin_gun_port_flange_ring,lunar_candidate_flagged,sensitivity_flag,steel_plate_or_ring,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_plate_or_ring is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for vacuum sealing face flatness; bolt circle accuracy; low distortion; electron gun alignment stability.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_cabin_positioning_floor_mount_plate,lunar_candidate_flagged,sensitivity_flag,steel_plate_or_sheet,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_plate_or_sheet is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for flatness; hole pattern tolerance; stiffness under positioning loads; vacuum compatible surface.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_cabin_wire_feeder_port_flange_ring,lunar_candidate_flagged,sensitivity_flag,steel_plate_or_ring,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_plate_or_ring is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for vacuum sealing face flatness; feedthrough alignment; bolt preload retention.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_disconnect_switch_actuator,earth_import,import_nominal,silicone_rubber_or_engineering_polymer,silicone_rubber_vulcanization_v0,keep,earth_import,import_nominal,ok,ok,"Earth import is appropriate: silicone_rubber_or_engineering_polymer is scarce, polymer/electronics/precision metrology, refractory, copper, or qualification-heavy, and lunar material availability does not close electrical isolation; arc tracking resistance; mechanical life; operator force; outgassing if inside vacuum.",Keep import_nominal for the first simulation baseline.,not_applicable,audit verdict keep
route_batch_04,ebf3_drive_roll_carrier_body,lunar_candidate,local_nominal,steel_stock,machining_basic_v0,keep,lunar_candidate,local_nominal,ok,ok,"Clean local treatment is semantically acceptable: ebf3_drive_roll_carrier_body is ordinary low-risk local metal/assembly hardware, uses Ready blank-tag machines, and the listed requirements are within basic machining/assembly tolerance rather than hidden HV, vacuum seal, electronics, magnetic, or precision-bearing closure.",No route decision edit recommended.,not_applicable,audit verdict keep
route_batch_04,ebf3_drive_roll_carrier_spacer,lunar_candidate,local_nominal,steel_spacer,machining_basic_v0,keep,lunar_candidate,local_nominal,ok,ok,"Clean local treatment is semantically acceptable: ebf3_drive_roll_carrier_spacer is ordinary low-risk local metal/assembly hardware, uses Ready blank-tag machines, and the listed requirements are within basic machining/assembly tolerance rather than hidden HV, vacuum seal, electronics, magnetic, or precision-bearing closure.",No route decision edit recommended.,not_applicable,audit verdict keep
route_batch_04,ebf3_ebf_wire_guide_tip_wear_orifice,route_gap,import_until_gap_resolved,alumina_ceramic_v0,ceramic_forming_basic_v0,keep,route_gap,import_until_gap_resolved,ok,ok,"Route gap treatment is appropriate: alumina_ceramic_v0 may be lunar-plausible, but the row identifies missing Ready process/machine support or unresolved performance qualification for wear orifice diameter; dielectric strength; thermal shock resistance; wire sliding wear.",Keep import_until_gap_resolved until the stated process and performance gaps are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_emi_filter_choke_mounting_base_set,lunar_candidate_flagged,sensitivity_flag,aluminum_or_steel_mount,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: aluminum_or_steel_mount is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for creepage clearance if conductive; mechanical retention; magnetic field interaction kept low.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_feed_liner_tube,route_gap,import_until_gap_resolved,composite_placeholder,,keep,route_gap,import_until_gap_resolved,ok,ok,"Route gap treatment is appropriate: composite_placeholder may be lunar-plausible, but the row identifies missing Ready process/machine support or unresolved performance qualification for wire feed friction; wear; vacuum outgassing; thermal stability.",Keep import_until_gap_resolved until the stated process and performance gaps are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_floating_side_screw_bearing_retainer_set,lunar_candidate_flagged,sensitivity_flag,steel_retainer,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_retainer is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for bearing retention tolerance; runout contribution; preload stability; vacuum compatible fasteners.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_gun_beam_boundary_collector_electrode,earth_import,import_nominal,molybdenum_or_tungsten,tungsten_sintering_high_temp_v0,keep,earth_import,import_nominal,ok,ok,"Earth import is appropriate: molybdenum_or_tungsten is scarce, polymer/electronics/precision metrology, refractory, copper, or qualification-heavy, and lunar material availability does not close electron beam interception heat load; dimensional stability; low secondary emission uncertainty; vacuum cleanliness.",Keep import_nominal for the first simulation baseline.,not_applicable,audit verdict keep
route_batch_04,ebf3_gun_cathode_radiation_shield_clip_set,lunar_candidate_flagged,sensitivity_flag,steel_or_refractory_foil,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,minor,wrong_material,"Decision/policy are acceptable because the row is flagged, but route_material_basis mixes a local steel baseline with a refractory-foil fallback; refractory foil is not local_derived under the guide.","Keep flagged route, but split or clarify the material: steel clip as local sensitivity case; refractory foil clip as import or route_gap.",not_applicable,audit verdict keep
route_batch_04,ebf3_gun_column_gun_side_mating_flange,lunar_candidate_flagged,sensitivity_flag,steel_vacuum_flange,machining_basic_v0,keep,lunar_candidate_flagged,sensitivity_flag,ok,ok,"Flagged local sensitivity treatment is appropriate: steel_vacuum_flange is lunar-plausible, Ready blank-tag machines support basic fabrication, and the row explicitly carries performance risk for electron gun coaxiality; vacuum seal face; HV clearance; thermal distortion.",Keep as sensitivity_flag; do not promote to clean local unless the named performance checks are closed.,not_applicable,audit verdict keep
route_batch_04,ebf3_gun_deflection_y_coil_pair,defer_import_fallback,import_until_gap_resolved,aluminum_wire_plus_insulation,coil_winding_basic_v0,change,route_gap,import_until_gap_resolved,material,unclear_boundary,"Deflection coils sit in the electron-beam active control path; local aluminum wire alone does not close winding geometry, insulation class, vacuum outgassing, or magnetic-field linearity, and coil winding is not Ready.","Reclassify as route_gap; import until coil winding, insulation, and magnetic performance verification routes are represented.",applied,accepted in process_route_review; see updated decision/material/process/flags
