========================================================================================================================
CLOSURE ANALYSIS SUMMARY - ALL MACHINES
========================================================================================================================

Machine ID                                 Total Mass     ISRU %   Import %    Unres %
  assembly_components                                        8.08 kg       8.08 kg
  air_bearing_assembly                                     3.00 unit       6.00 kg
  computer_core_imported                                   1.00 unit       5.00 kg
  peripheral_set_basic                                     1.00 unit       4.00 kg
  touch_probe_assembly                                     1.00 unit       2.00 kg
  calibration_artifacts                                    1.00 unit       2.00 kg
  copper_rod_ingot                                           1.57 kg       1.57 kg
  aluminum_sheet_2mm                                         1.50 kg       1.50 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  etching_chemicals                                          0.90 kg       0.90 kg
  fluorite                                                   0.55 kg       0.55 kg
  optical_film_or_tape                                       0.50 kg       0.50 kg
  emulsifying_oil                                            0.35 kg       0.35 kg
  corrosion_inhibitor                                        0.10 kg       0.10 kg
  biocide_additive                                           0.07 kg       0.07 kg
  zinc_metal_v0                                              0.03 kg       0.03 kg
  nitrile_rubber                                             0.00 kg       0.00 kg
  base_grease_stock_v0                                       0.00 kg       0.00 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Basic kiln (kiln_basic)
================================================================================

Machine Total Mass: 800.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):    80000.00 kg  (  1.1%)
  Imported:              7416599.01 kg  ( 98.9%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:      7496599.01 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                    80000.00 kg   80000.00 kg
  regolith_lunar_mare                                 73800289.22 kg       0.00 kg
  regolith_carbonaceous                                1386363.75 kg       0.00 kg
  solar_irradiance                                   10914396.62 kWh       0.00 kg
  regolith_lunar_highlands                             3400000.25 kg       0.00 kg
  regolith_polar_psc                                    860291.00 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                           7359035.00 kg  7359035.00 kg
  cellulose_raw                                          23735.00 kg   23735.00 kg
  nitrogen_gas                                           22725.00 kg   22725.00 kg
  monochloroacetic_acid                                   9494.00 kg    9494.00 kg
  kaolinite_clay                                          1600.00 kg    1600.00 kg
  electronic_components_set                                  3.00 kg       5.00 kg
  assembly_components                                        3.02 kg       3.02 kg
  copper_rod_ingot                                           1.26 kg       1.26 kg
  ceramic_insulator_tube                                     0.44 kg       0.44 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  chromium_metal_pure                                        0.05 kg       0.05 kg
  terminal_block_set                                         0.04 kg       0.04 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Refractory installation tools (refractory_installation_tools)
================================================================================

Machine Total Mass: 10.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    6.51 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            6.51 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   466126.03 kg       0.00 kg
  solar_irradiance                                     333167.59 kWh       0.00 kg
  regolith_carbonaceous                                   5275.90 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        4.00 kg       4.00 kg
  copper_rod_ingot                                           1.01 kg       1.01 kg
  electronic_components_set                                  1.00 kg       1.00 kg
  wood_handle_stock                                          0.30 kg       0.30 kg
  drill_bit_carbide                                          0.20 kg       0.20 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Powder compactor v0 (powder_compactor_v0)
================================================================================

Machine Total Mass: 600.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    0.00 kg  (  0.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            0.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   213852.00 kg       0.00 kg
  solar_irradiance                                     165060.00 kWh       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Tube sealing torch (tube_sealing_torch)
================================================================================

Machine Total Mass: 25.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:               205190.16 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:       205190.16 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_highlands                               98040.88 kg       0.00 kg
  regolith_polar_psc                                     20511.97 kg       0.00 kg
  regolith_lunar_mare                                   510280.37 kg       0.00 kg
  solar_irradiance                                     360917.97 kWh       0.00 kg
  regolith_carbonaceous                                   2290.61 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                            205119.68 kg  205119.68 kg
  fluorite                                                  34.20 kg      34.20 kg
  assembly_components                                       14.22 kg      14.22 kg
  sensor_suite_general                                     2.00 unit      10.00 kg
  control_compute_module_imported                          2.00 unit       4.00 kg
  device_uncalibrated                                      2.00 unit       4.00 kg
  copper_rod_ingot                                           3.21 kg       3.21 kg
  zinc_metal_v0                                              0.37 kg       0.37 kg
  epoxy_monomer_v0                                           0.30 kg       0.30 kg
  nitrile_rubber                                             0.18 kg       0.18 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Power Unit (generic) (power_unit)
================================================================================

Machine Total Mass: 100.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  (  7.9%)
  Imported:                 6850.60 kg  ( 92.1%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         7436.59 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  regolith_lunar_mare                                  1484170.22 kg       0.00 kg
  solar_irradiance                                    1049523.80 kWh       0.00 kg
  regolith_lunar_highlands                                3389.41 kg       0.00 kg
  regolith_carbonaceous                                  16131.17 kg       0.00 kg
  regolith_polar_psc                                       692.08 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              6803.65 kg    6803.65 kg
  electronic_components_set                                9.53 unit      14.53 kg
  kaolinite_clay                                            11.72 kg      11.72 kg
  assembly_components                                        8.27 kg       8.27 kg
  copper_rod_ingot                                           5.37 kg       5.37 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  etching_chemicals                                          0.85 kg       0.85 kg
  epoxy_monomer_v0                                           0.30 kg       0.30 kg
  fluorite                                                   0.16 kg       0.16 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  resistor_chip_smd                                       32.58 each       0.01 kg
  compiled_firmware_binary                                 1.00 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Small loader (loader_small)
================================================================================

Machine Total Mass: 5000.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                  970.81 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:          970.81 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   682402.85 kg       0.00 kg
  solar_irradiance                                     500891.73 kWh       0.00 kg
  regolith_lunar_highlands                                 451.66 kg       0.00 kg
  regolith_polar_psc                                        95.31 kg       0.00 kg
  regolith_carbonaceous                                   5383.54 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                               944.62 kg     944.62 kg
  assembly_components                                       13.00 kg      13.00 kg
  nitrile_rubber                                             5.20 kg       5.20 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           0.31 kg       0.31 kg
  seal_material                                              0.24 kg       0.24 kg
  fluorite                                                   0.16 kg       0.16 kg
  zinc_metal_v0                                              0.13 kg       0.13 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg
  base_grease_stock_v0                                       0.01 kg       0.01 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Molding press (basic) (molding_press_basic)
================================================================================

Machine Total Mass: 300.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  (  7.0%)
  Imported:                 7778.21 kg  ( 93.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         8364.20 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  solar_irradiance                                     434237.37 kWh       0.00 kg
  regolith_lunar_mare                                   695225.35 kg       0.00 kg
  regolith_carbonaceous                                   5752.07 kg       0.00 kg
  regolith_lunar_highlands                                3843.02 kg       0.00 kg
  regolith_polar_psc                                       787.56 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              7749.93 kg    7749.93 kg
  kaolinite_clay                                            11.72 kg      11.72 kg
  electronic_components_set                                3.27 unit       5.27 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  assembly_components                                        2.68 kg       2.68 kg
  copper_rod_ingot                                           2.48 kg       2.48 kg
  nitrile_rubber                                             0.50 kg       0.50 kg
  fluorite                                                   0.32 kg       0.32 kg
  etching_chemicals                                          0.25 kg       0.25 kg
  epoxy_monomer_v0                                           0.15 kg       0.15 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  biocide_additive                                           0.02 kg       0.02 kg
  resistor_chip_smd                                       32.58 each       0.01 kg
  compiled_firmware_binary                                 1.00 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Packed-bed distillation column (packed_bed_distillation_v0)
================================================================================

Machine Total Mass: 1200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    0.00 kg  (  0.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            0.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    37354.43 kg       0.00 kg
  solar_irradiance                                      28668.49 kWh       0.00 kg
  regolith_carbonaceous                                    584.86 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Molding press (molding_press_v0)
================================================================================

Machine Total Mass: 1500.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    4.15 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            4.15 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   469016.00 kg       0.00 kg
  solar_irradiance                                     336396.00 kWh       0.00 kg
  regolith_carbonaceous                                   5660.00 kg       0.00 kg
  regolith_polar_psc                                         0.85 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        3.00 kg       3.00 kg
  copper_rod_ingot                                           0.40 kg       0.40 kg
  switch_set_industrial                                      0.30 kg       0.30 kg
  terminal_block_set                                         0.20 kg       0.20 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  indicator_light_set                                        0.10 kg       0.10 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Flexible Manufacturing System controller (fms_control_system_v0)
================================================================================

Machine Total Mass: 25.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    0.35 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            0.35 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_highlands                                   0.35 kg       0.00 kg
  regolith_lunar_mare                                   394550.54 kg       0.00 kg
  solar_irradiance                                     279126.11 kWh       0.00 kg
  regolith_carbonaceous                                   5261.08 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  copper_rod_ingot                                           0.35 kg       0.35 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Glass furnace v0 (glass_furnace_v0)
================================================================================

Machine Total Mass: 1400.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   14.00 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           14.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    67813.34 kg       0.00 kg
  solar_irradiance                                      52278.16 kWh       0.00 kg
  regolith_carbonaceous                                      0.01 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        5.00 kg       5.00 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  temperature_sensing                                     1.00 count       2.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Signal Generator (signal_generator)
================================================================================

Machine Total Mass: 25.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     1171.99 kg  (  9.0%)
  Imported:                11784.10 kg  ( 91.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        12956.09 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                     1171.99 kg    1171.99 kg
  regolith_lunar_mare                                  5917779.08 kg       0.00 kg
  solar_irradiance                                    4129768.77 kWh       0.00 kg
  regolith_lunar_highlands                                5879.28 kg       0.00 kg
  regolith_polar_psc                                      1195.25 kg       0.00 kg
  regolith_carbonaceous                                  63806.40 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             11718.13 kg   11718.13 kg
  kaolinite_clay                                            23.44 kg      23.44 kg
  assembly_components                                       10.63 kg      10.63 kg
  electronic_components_set                                  6.58 kg       9.58 kg
  import_magnesium_powder                                    9.37 kg       9.37 kg
  copper_rod_ingot                                           8.67 kg       8.67 kg
  terminal_block_set                                         2.00 kg       2.00 kg
  etching_chemicals                                          1.10 kg       1.10 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  voltage_regulator_ic                                     4.34 each       0.09 kg
  crystal_oscillator_timing                               5.34 count       0.05 kg
  tungsten_powder                                            0.01 kg       0.01 kg
  resistor_chip_smd                                       65.15 each       0.01 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg
  compiled_firmware_binary                                 2.00 unit       0.00 kg
  nitrogen_gas                                               0.00 kg       0.00 kg
  cellulose_raw                                              0.00 kg       0.00 kg
  monochloroacetic_acid                                      0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Power management system (power_management_system)
================================================================================

Machine Total Mass: 100.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):       58.60 kg  (  0.0%)
  Imported:              1091600.40 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:      1091659.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                       58.60 kg      58.60 kg
  regolith_lunar_highlands                              521669.54 kg       0.00 kg
  regolith_lunar_mare                                   915950.24 kg       0.00 kg
  solar_irradiance                                     702928.58 kWh       0.00 kg
  regolith_carbonaceous                                  20523.56 kg       0.00 kg
  regolith_polar_psc                                    109141.51 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                           1091399.40 kg  1091399.40 kg
  fluorite                                                 181.88 kg     181.88 kg
  assembly_components                                        7.44 kg       7.44 kg
  electronic_components_set                                  3.99 kg       4.19 kg
  copper_rod_ingot                                           3.37 kg       3.37 kg
  polymer_printing_feedstock                                 2.00 kg       2.00 kg
  kaolinite_clay                                             1.17 kg       1.17 kg
  import_magnesium_powder                                    0.47 kg       0.47 kg
  etching_chemicals                                          0.25 kg       0.25 kg
  epoxy_monomer_v0                                           0.15 kg       0.15 kg
  emulsifying_oil                                            0.05 kg       0.05 kg
  corrosion_inhibitor                                        0.01 kg       0.01 kg
  biocide_additive                                           0.01 kg       0.01 kg
  voltage_regulator_ic                                     0.22 each       0.00 kg
  crystal_oscillator_timing                                0.22 each       0.00 kg
  resistor_chip_smd                                        3.26 each       0.00 kg
  compiled_firmware_binary                                 0.10 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Laboratory v0 (produced) (lab_v0_v0)
================================================================================

Machine Total Mass: 60.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):       58.60 kg  (  0.0%)
  Imported:              1091585.16 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:      1091643.76 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                       58.60 kg      58.60 kg
  regolith_lunar_mare                                   702546.62 kg       0.00 kg
  solar_irradiance                                     535082.01 kWh       0.00 kg
  regolith_carbonaceous                                  17542.73 kg       0.00 kg
  regolith_lunar_highlands                              521668.74 kg       0.00 kg
  regolith_polar_psc                                    109141.51 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                           1091399.40 kg  1091399.40 kg
  fluorite                                                 181.88 kg     181.88 kg
  kaolinite_clay                                             1.17 kg       1.17 kg
  assembly_components                                        1.08 kg       1.08 kg
  electronic_components_set                                0.73 unit       0.93 kg
  import_magnesium_powder                                    0.47 kg       0.47 kg
  copper_rod_ingot                                           0.11 kg       0.11 kg
  emulsifying_oil                                            0.05 kg       0.05 kg
  etching_chemicals                                          0.05 kg       0.05 kg
  corrosion_inhibitor                                        0.01 kg       0.01 kg
  biocide_additive                                           0.01 kg       0.01 kg
  voltage_regulator_ic                                     0.22 each       0.00 kg
  crystal_oscillator_timing                                0.22 each       0.00 kg
  resistor_chip_smd                                        3.26 each       0.00 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg
  compiled_firmware_binary                                 0.10 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Path planning engine v0 (path_planning_algorithm_v0)
================================================================================

Machine Total Mass: 1.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  (  9.1%)
  Imported:                 5878.38 kg  ( 90.9%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         6464.37 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  regolith_lunar_highlands                                2937.13 kg       0.00 kg
  regolith_lunar_mare                                   572353.75 kg       0.00 kg
  solar_irradiance                                     378278.19 kWh       0.00 kg
  regolith_carbonaceous                                     14.52 kg       0.00 kg
  regolith_polar_psc                                       597.62 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              5859.02 kg    5859.02 kg
  kaolinite_clay                                            11.72 kg      11.72 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  assembly_components                                        1.10 kg       1.10 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  copper_rod_ingot                                           0.52 kg       0.52 kg
  etching_chemicals                                          0.25 kg       0.25 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  resistor_chip_smd                                       32.58 each       0.01 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Plastic extruder v0 (plastic_extruder_v0)
================================================================================

Machine Total Mass: 250.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                14946.93 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        14946.93 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   515324.21 kg       0.00 kg
  solar_irradiance                                     395566.54 kWh       0.00 kg
  regolith_lunar_highlands                                7151.49 kg       0.00 kg
  regolith_polar_psc                                      1492.97 kg       0.00 kg
  regolith_carbonaceous                                    204.19 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             14929.69 kg   14929.69 kg
  assembly_components                                       12.24 kg      12.24 kg
  fluorite                                                   2.49 kg       2.49 kg
  copper_rod_ingot                                           1.17 kg       1.17 kg
  electronic_components_set                                  1.12 kg       1.12 kg
  base_grease_stock_v0                                       0.20 kg       0.20 kg
  mos2_precursor_v0                                          0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Multi-Finger Gripper (robot_gripper_multi_finger_v0) (robot_gripper_multi_finger_v0)
================================================================================

Machine Total Mass: 6.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 3924.33 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         3924.33 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_highlands                                1871.32 kg       0.00 kg
  regolith_polar_psc                                       393.04 kg       0.00 kg
  regolith_carbonaceous                                    259.50 kg       0.00 kg
  solar_irradiance                                      38806.27 kWh       0.00 kg
  regolith_lunar_mare                                    51808.63 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              3913.43 kg    3913.43 kg
  assembly_components                                        5.00 kg       5.00 kg
  electronic_components_set                                2.00 unit       4.00 kg
  fluorite                                                   0.65 kg       0.65 kg
  copper_rod_ingot                                           0.54 kg       0.54 kg
  etching_chemicals                                          0.40 kg       0.40 kg
  emulsifying_oil                                            0.20 kg       0.20 kg
  corrosion_inhibitor                                        0.06 kg       0.06 kg
  biocide_additive                                           0.04 kg       0.04 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Power supply unit v0 (power_supply_unit_v0)
================================================================================

Machine Total Mass: 60.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  (  7.9%)
  Imported:                 6849.60 kg  ( 92.1%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         7435.59 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  regolith_lunar_highlands                                3389.41 kg       0.00 kg
  regolith_lunar_mare                                  1484170.22 kg       0.00 kg
  solar_irradiance                                    1049523.80 kWh       0.00 kg
  regolith_carbonaceous                                  16131.17 kg       0.00 kg
  regolith_polar_psc                                       692.08 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              6803.65 kg    6803.65 kg
  electronic_components_set                                9.53 unit      14.53 kg
  kaolinite_clay                                            11.72 kg      11.72 kg
  assembly_components                                        7.27 kg       7.27 kg
  copper_rod_ingot                                           5.37 kg       5.37 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  etching_chemicals                                          0.85 kg       0.85 kg
  epoxy_monomer_v0                                           0.30 kg       0.30 kg
  fluorite                                                   0.16 kg       0.16 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  resistor_chip_smd                                       32.58 each       0.01 kg
  compiled_firmware_binary                                 1.00 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Coating station v0 (coating_station_v0)
================================================================================

Machine Total Mass: 120.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:               104475.63 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:       104475.63 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   428645.62 kg       0.00 kg
  solar_irradiance                                     326796.47 kWh       0.00 kg
  regolith_carbonaceous                                   2645.01 kg       0.00 kg
  regolith_lunar_highlands                               49926.76 kg       0.00 kg
  regolith_polar_psc                                     10445.16 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                            104451.63 kg  104451.63 kg
  fluorite                                                  17.42 kg      17.42 kg
  assembly_components                                        5.20 kg       5.20 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  chromium_metal_pure                                        0.20 kg       0.20 kg
  nitrile_rubber                                             0.18 kg       0.18 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Hydraulic regolith brick press v0 (regolith_brick_press_hydraulic_v0)
================================================================================

Machine Total Mass: 2000.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  (  5.4%)
  Imported:                10335.87 kg  ( 94.6%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        10921.86 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  regolith_lunar_mare                                 54739401.10 kg       0.00 kg
  regolith_carbonaceous                                 630554.10 kg       0.00 kg
  solar_irradiance                                   41742361.03 kWh       0.00 kg
  regolith_lunar_highlands                                5068.50 kg       0.00 kg
  regolith_polar_psc                                      1043.96 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             10313.91 kg   10313.91 kg
  kaolinite_clay                                            11.72 kg      11.72 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  electronic_components_set                                1.27 unit       2.27 kg
  assembly_components                                        1.34 kg       1.34 kg
  fluorite                                                   0.74 kg       0.74 kg
  copper_rod_ingot                                           0.52 kg       0.52 kg
  etching_chemicals                                          0.45 kg       0.45 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  biocide_additive                                           0.02 kg       0.02 kg
